link,timestamp,Facebook user id
http://eepurl.com/5-UTj,2015-12-01T00:49:29+0000,10204928601969051
http://thenextweb.com/apps/2015/12/05/stumbleupon-is-shuttering-its-video-discovery-service-5by/,2015-12-05T14:31:23+0000,10153812585936983
http://www.contemporist.com/2015/11/05/this-mother-and-engineer-designed-a-tool-to-help-clean-her-kids-muddy-shoes/,2015-11-07T11:50:01+0000,1545373155752971
http://www.contemporist.com/2015/11/05/this-mother-and-engineer-designed-a-tool-to-help-clean-her-kids-muddy-shoes/,2015-11-07T11:50:01+0000,10106938356110610
http://www.contemporist.com/2015/11/05/this-mother-and-engineer-designed-a-tool-to-help-clean-her-kids-muddy-shoes/,2015-11-07T11:50:01+0000,10103939496469353
http://www.georgetown.edu/Bernie-Sanders-at-GU-2015,2015-11-19T19:49:17+0000,1671835479764810
http://www.contemporist.com/2015/11/05/this-mother-and-engineer-designed-a-tool-to-help-clean-her-kids-muddy-shoes/,2015-11-07T11:50:01+0000,10156242194405623
http://bit.ly/1MQyEph,2015-11-17T20:51:01+0000,10156332981755088
http://bit.ly/1MQyEph,2015-11-17T20:51:01+0000,10156250642310398
http://bit.ly/1MQyEph,2015-11-17T20:51:01+0000,10206515413177127
http://bit.ly/1NOSnEY,2015-11-05T20:19:08+0000,10153197032797036
http://bit.ly/1NOSnEY,2015-11-05T20:19:08+0000,10153795555124439
http://bit.ly/1NOSnEY,2015-11-05T20:19:08+0000,10205329434931196
http://bit.ly/1NOSnEY,2015-11-05T20:19:08+0000,10153135499811780
http://bit.ly/1NOSnEY,2015-11-05T20:19:08+0000,10156334707195790
http://bit.ly/1NOSnEY,2015-11-05T20:19:08+0000,10153711349575120
http://bit.ly/1NOSnEY,2015-11-05T20:19:08+0000,844786075643085
http://bit.ly/1NOSnEY,2015-11-05T20:19:08+0000,10207975278002545
http://www.contemporist.com/2015/11/05/this-mother-and-engineer-designed-a-tool-to-help-clean-her-kids-muddy-shoes/,2015-11-07T11:50:01+0000,10156392546555128
http://milkbarstore.com/main/menu/,2015-10-25T00:56:20+0000,10156322773335525
https://soundcloud.com/rickyrozaymmg/rick-ross-foreclosures,2015-08-31T22:29:30+0000,10208132088358721
http://www.producthunt.com/live/james-altucher,2015-08-20T18:08:46+0000,10153275000738310
http://www.fastcompany.com/3041330/body-week/the-newest-eating-disorder-to-maybe-enter-dsm-orthorexia,2015-07-27T04:52:05+0000,10203684330908038
http://vinylify.com/?ref=producthunt,2015-07-25T20:36:34+0000,997495200311887
http://vinylify.com/?ref=producthunt,2015-07-25T20:36:34+0000,10153822141621934
https://instagram.com/p/480416DytL/,2015-07-16T08:05:09+0000,10153613827185067
